num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.8,3.2,2,,,,
,0.8,,,5,7.427,0.673,0
4,0.8,3.2,3,,,,
,0.8,,,49,65.845,0.744,0
,0.8,,,62,65.909,0.941,0
,0.8,,,41,57.97,0.707,0
,0.8,,,50,58.376,0.857,0
,0.8,,,52,58.441,0.89,0
4,0.8,3.2,2,,,,
,0.8,,,20,19.558,1.023,0
,0.8,,,16,20.042,0.798,0
,0.8,,,61,79.337,0.769,0
4,0.8,3.2,3,,,,
,0.8,,,39,47.87,0.815,0
,0.8,,,27,47.982,0.563,0
,0.8,,,52,68.973,0.754,0
,0.8,,,38,48.588,0.782,1
,0.8,,,111,136.381,0.814,0
4,0.8,3.2,2,,,,
,0.8,,,3,3.228,0.929,0
,0.8,,,56,73.111,0.766,0
,0.8,,,3,3.409,0.88,0
,0.8,,,49,52.82,0.928,0
,0.8,,,3,3.715,0.807,0
,0.8,,,7,5.141,1.361,0
