num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,4.0,16.0,1,,,,
,4.0,,,25,6.636,3.768,0
,4.0,,,21,6.921,3.034,0
,4.0,,,38,7.08,5.367,0
,4.0,,,22,7.165,3.07,0
4,4.0,16.0,2,,,,
,4.0,,,61,18.785,3.247,0
,4.0,,,70,18.814,3.721,0
,4.0,,,72,19.026,3.784,0
,4.0,,,69,19.251,3.584,0
4,4.0,16.0,3,,,,
,4.0,,,86,19.145,4.492,0
,4.0,,,86,19.222,4.474,0
,4.0,,,71,19.217,3.695,0
,4.0,,,73,19.337,3.775,0
4,4.0,16.0,4,,,,
,4.0,,,354,92.083,3.844,0
,4.0,,,363,92.148,3.939,0
,4.0,,,350,92.152,3.798,0
,4.0,,,367,92.271,3.977,0
