num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,20,6.566,3.046,0
,2.5,,,21,6.611,3.177,0
,2.5,,,17,6.619,2.568,0
,2.5,,,20,7.157,2.794,0
4,2.5,10.0,2,,,,
,2.5,,,107,37.899,2.823,0
,2.5,,,85,38.036,2.235,0
,2.5,,,129,38.061,3.389,1
4,2.5,10.0,1,,,,
,2.5,,,106,39.57,2.679,4
,2.5,,,45,14.447,3.115,0
,2.5,,,42,14.613,2.874,0
,2.5,,,31,14.734,2.104,0
,2.5,,,34,14.903,2.281,0
4,2.5,10.0,2,,,,
,2.5,,,60,22.959,2.613,0
,2.5,,,54,23.173,2.33,0
,2.5,,,51,23.244,2.194,0
,2.5,,,59,23.393,2.522,0
4,2.5,10.0,1,,,,
,2.5,,,46,19.531,2.355,0
,2.5,,,49,19.791,2.476,0
,2.5,,,51,19.818,2.573,0
,2.5,,,65,20.426,3.182,0
4,2.5,10.0,2,,,,
,2.5,,,74,33.183,2.23,0
,2.5,,,90,33.21,2.71,0
,2.5,,,91,33.919,2.683,2
4,2.5,10.0,1,,,,
,2.5,,,2,0.228,8.756,0
,2.5,,,1,0.393,2.546,0
,2.5,,,1,0.401,2.496,0
,2.5,,,78,34.833,2.239,3
,2.5,,,2,0.953,2.099,0
