num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.4,1.6,1,,,,
,0.4,,,32,87.514,0.366,0
4,0.4,1.6,2,,,,
,0.4,,,10,33.067,0.302,0
,0.4,,,8,33.136,0.241,0
,0.4,,,67,121.062,0.553,0
,0.4,,,52,121.78,0.427,0
4,0.4,1.6,1,,,,
,0.4,,,22,49.188,0.447,5
,0.4,,,12,15.034,0.798,0
,0.4,,,9,15.519,0.58,0
,0.4,,,10,15.513,0.645,0
4,0.4,1.6,2,,,,
,0.4,,,2,1.922,1.04,0
,0.4,,,14,53.147,0.263,0
,0.4,,,4,3.178,1.259,0
,0.4,,,10,20.195,0.495,0
,0.4,,,1,4.117,0.243,0
,0.4,,,56,142.416,0.393,0
,0.4,,,2,5.18,0.386,0
