num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
4,7.5,30.0,2,,,,
,7.5,,,36,8.07,4.461,10
,7.5,,,39,8.402,4.642,9
,7.5,,,23,8.506,2.704,11
,7.5,,,35,8.527,4.105,11
,7.5,,,112,19.923,5.622,0
,7.5,,,118,20.048,5.886,0
,7.5,,,111,20.354,5.453,0
,7.5,,,126,20.371,6.185,0
4,7.5,30.0,3,,,,
,7.5,,,151,19.285,7.83,0
,7.5,,,141,19.424,7.259,0
4,7.5,30.0,4,,,,
,7.5,,,124,21.166,5.858,25
,7.5,,,119,21.18,5.618,19
,7.5,,,676,91.421,7.394,0
,7.5,,,675,91.466,7.38,0
,7.5,,,611,91.487,6.679,0
,7.5,,,658,91.586,7.185,0
