num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,34,6.58,5.168,0
,5.0,,,24,7.205,3.331,0
,5.0,,,33,7.308,4.516,0
,5.0,,,30,7.378,4.066,0
4,5.0,20.0,2,,,,
,5.0,,,118,19.031,6.2,0
,5.0,,,87,19.13,4.548,1
,5.0,,,88,19.247,4.572,0
,5.0,,,94,19.349,4.858,0
4,5.0,20.0,3,,,,
,5.0,,,101,18.634,5.42,0
,5.0,,,100,18.669,5.356,0
,5.0,,,102,18.729,5.446,0
,5.0,,,94,18.948,4.961,0
4,5.0,20.0,4,,,,
,5.0,,,508,92.309,5.503,0
,5.0,,,462,92.322,5.004,0
,5.0,,,444,92.463,4.802,0
,5.0,,,491,92.577,5.304,0
