num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,4.0,8.0,1,,,,
,4.0,,,29,6.893,4.207,0
,4.0,,,27,7.044,3.833,0
2,4.0,8.0,2,,,,
,4.0,,,158,38.493,4.105,0
,4.0,,,157,39.038,4.022,0
2,4.0,8.0,3,,,,
,4.0,,,140,33.36,4.197,0
,4.0,,,137,33.604,4.077,0
2,4.0,8.0,2,,,,
,4.0,,,52,14.478,3.592,0
,4.0,,,64,14.872,4.303,0
2,4.0,8.0,3,,,,
,4.0,,,150,38.502,3.896,0
,4.0,,,150,38.564,3.89,0
2,4.0,8.0,2,,,,
,4.0,,,19,3.348,5.676,0
,4.0,,,13,3.404,3.819,0
