num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,4.0,16.0,1,,,,
,4.0,,,22,6.488,3.391,0
,4.0,,,25,6.53,3.828,0
,4.0,,,29,6.996,4.145,0
,4.0,,,25,7.236,3.455,0
4,4.0,16.0,2,,,,
,4.0,,,74,18.796,3.937,0
,4.0,,,81,18.915,4.282,0
,4.0,,,69,19.126,3.608,0
,4.0,,,70,19.137,3.658,0
4,4.0,16.0,3,,,,
,4.0,,,161,38.921,4.137,0
,4.0,,,172,38.936,4.418,0
,4.0,,,160,39.006,4.102,0
,4.0,,,179,39.049,4.584,0
4,4.0,16.0,4,,,,
,4.0,,,147,37.88,3.881,0
,4.0,,,152,38.147,3.985,0
,4.0,,,137,38.382,3.569,5
,4.0,,,169,38.656,4.372,0
4,4.0,16.0,3,,,,
,4.0,,,128,33.082,3.869,0
,4.0,,,131,33.286,3.936,0
,4.0,,,119,33.314,3.572,0
,4.0,,,109,33.322,3.271,0
