num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,20.0,80.0,2,,,,
4,20.0,80.0,3,,,,
,20.0,,,91,13.269,6.858,33
,20.0,,,88,13.424,6.555,30
,20.0,,,120,13.433,8.933,6
,20.0,,,117,13.532,8.646,3
4,20.0,80.0,4,,,,
,20.0,,,341,30.561,11.158,0
,20.0,,,345,30.628,11.264,2
,20.0,,,15,32.496,0.462,318
,20.0,,,18,32.501,0.554,294
,20.0,,,830,131.611,6.306,737
,20.0,,,1521,131.929,11.529,8
,20.0,,,1506,132.063,11.404,0
,20.0,,,0,133.388,0.0,1495
