num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,6.0,24.0,1,,,,
,6.0,,,35,7.862,4.452,0
,6.0,,,51,7.934,6.428,0
,6.0,,,34,7.933,4.286,0
4,6.0,24.0,2,,,,
,6.0,,,48,8.132,5.902,0
,6.0,,,109,19.396,5.62,0
,6.0,,,107,19.619,5.454,0
,6.0,,,100,19.659,5.087,0
,6.0,,,110,19.891,5.53,0
4,6.0,24.0,3,,,,
,6.0,,,104,18.082,5.752,0
,6.0,,,89,18.133,4.908,0
,6.0,,,119,18.162,6.552,0
,6.0,,,111,18.346,6.05,0
4,6.0,24.0,4,,,,
,6.0,,,540,92.289,5.851,0
,6.0,,,523,92.515,5.653,0
,6.0,,,557,92.523,6.02,0
,6.0,,,559,92.647,6.034,0
