num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,33,6.485,5.089,0
,5.0,,,39,6.582,5.925,0
,5.0,,,38,6.623,5.738,0
,5.0,,,29,6.672,4.346,0
4,5.0,20.0,2,,,,
,5.0,,,104,19.274,5.396,0
,5.0,,,69,19.382,3.56,0
,5.0,,,97,19.467,4.983,0
,5.0,,,105,19.514,5.381,0
4,5.0,20.0,3,,,,
,5.0,,,100,18.419,5.429,0
,5.0,,,94,18.503,5.08,0
,5.0,,,90,18.603,4.838,0
,5.0,,,86,18.64,4.614,0
4,5.0,20.0,4,,,,
,5.0,,,444,92.501,4.8,0
,5.0,,,479,92.527,5.177,0
,5.0,,,474,92.734,5.111,0
,5.0,,,465,92.921,5.004,0
