num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.8,3.2,2,,,,
,0.8,,,26,26.964,0.964,0
,0.8,,,22,27.729,0.793,0
4,0.8,3.2,3,,,,
,0.8,,,51,86.215,0.592,0
,0.8,,,41,58.493,0.701,0
,0.8,,,45,59.156,0.761,0
4,0.8,3.2,2,,,,
,0.8,,,14,19.421,0.721,0
,0.8,,,16,19.83,0.807,0
4,0.8,3.2,3,,,,
,0.8,,,84,118.043,0.712,0
,0.8,,,31,38.178,0.812,0
,0.8,,,44,58.845,0.748,0
,0.8,,,29,38.654,0.75,0
,0.8,,,51,59.437,0.858,0
,0.8,,,93,118.945,0.782,0
,0.8,,,35,39.017,0.897,0
,0.8,,,37,39.454,0.938,1
,0.8,,,120,147.866,0.812,0
