num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,3.0,12.0,1,,,,
,3.0,,,25,6.819,3.666,0
,3.0,,,22,6.87,3.202,0
,3.0,,,19,7.015,2.709,0
,3.0,,,20,7.222,2.769,0
4,3.0,12.0,2,,,,
,3.0,,,130,40.358,3.221,0
,3.0,,,123,40.371,3.047,0
,3.0,,,115,40.45,2.843,0
,3.0,,,128,40.785,3.138,0
4,3.0,12.0,3,,,,
,3.0,,,107,36.15,2.96,0
,3.0,,,97,36.527,2.656,0
,3.0,,,111,36.765,3.019,0
4,3.0,12.0,2,,,,
,3.0,,,85,37.801,2.249,3
,3.0,,,64,19.369,3.304,0
,3.0,,,58,19.508,2.973,0
,3.0,,,57,19.93,2.86,0
,3.0,,,49,19.984,2.452,0
4,3.0,12.0,3,,,,
,3.0,,,93,33.114,2.808,0
,3.0,,,85,33.333,2.55,0
,3.0,,,120,33.426,3.59,0
4,3.0,12.0,2,,,,
,3.0,,,1,0.159,6.281,0
,3.0,,,1,0.247,4.052,0
,3.0,,,88,34.744,2.533,6
,3.0,,,1,0.619,1.617,0
,3.0,,,1,0.741,1.349,0
