num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,2,,,,
,0.75,,,32,36.035,0.888,0
,0.75,,,40,36.429,1.098,0
4,0.75,3.0,1,,,,
,0.75,,,9,14.531,0.619,0
,0.75,,,25,51.676,0.484,13
,0.75,,,16,14.755,1.084,0
,0.75,,,11,15.007,0.733,0
4,0.75,3.0,2,,,,
,0.75,,,42,53.687,0.782,0
,0.75,,,44,54.275,0.811,0
,0.75,,,46,54.693,0.841,0
4,0.75,3.0,3,,,,
,0.75,,,79,87.267,0.905,0
,0.75,,,77,103.654,0.743,0
,0.75,,,100,140.757,0.71,0
,0.75,,,23,33.254,0.692,0
,0.75,,,29,33.631,0.862,0
,0.75,,,20,33.801,0.592,0
,0.75,,,32,34.724,0.922,0
