num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,16.0,64.0,2,,,,
4,16.0,64.0,3,,,,
,16.0,,,89,10.209,8.718,1
,16.0,,,103,10.504,9.806,0
,16.0,,,47,10.762,4.367,43
,16.0,,,45,11.178,4.026,66
4,16.0,64.0,4,,,,
,16.0,,,267,21.889,12.198,0
,16.0,,,228,21.997,10.365,22
,16.0,,,10,23.877,0.419,232
,16.0,,,10,23.916,0.418,245
,16.0,,,1418,111.618,12.704,0
,16.0,,,1401,111.688,12.544,0
,16.0,,,1381,111.765,12.356,52
,16.0,,,0,113.693,0.0,1477
