num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,20,6.769,2.955,0
,2.5,,,23,6.957,3.306,0
,2.5,,,12,7.741,1.55,0
,2.5,,,17,7.955,2.137,0
4,2.5,10.0,2,,,,
,2.5,,,59,18.46,3.196,0
,2.5,,,42,18.817,2.232,0
,2.5,,,50,18.878,2.649,0
,2.5,,,45,19.099,2.356,0
4,2.5,10.0,3,,,,
,2.5,,,69,28.936,2.385,0
,2.5,,,56,28.957,1.934,0
,2.5,,,71,29.151,2.436,0
,2.5,,,80,29.523,2.71,0
4,2.5,10.0,4,,,,
,2.5,,,158,78.024,2.025,0
,2.5,,,214,78.094,2.74,0
,2.5,,,200,78.887,2.535,0
4,2.5,10.0,3,,,,
,2.5,,,179,79.428,2.254,1
,2.5,,,6,2.781,2.157,0
,2.5,,,4,3.086,1.296,0
,2.5,,,7,3.859,1.814,0
,2.5,,,7,4.189,1.671,0
