num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,4.0,8.0,1,,,,
,4.0,,,30,6.609,4.539,0
,4.0,,,20,6.98,2.865,0
2,4.0,8.0,2,,,,
,4.0,,,100,28.149,3.553,0
,4.0,,,119,28.337,4.199,0
2,4.0,8.0,1,,,,
,4.0,,,71,19.534,3.635,0
,4.0,,,68,20.076,3.387,0
2,4.0,8.0,2,,,,
,4.0,,,87,23.185,3.752,0
2,4.0,8.0,1,,,,
,4.0,,,115,24.935,4.612,4
,4.0,,,107,24.628,4.345,0
,4.0,,,94,25.039,3.754,0
2,4.0,8.0,2,,,,
,4.0,,,101,23.909,4.224,0
2,4.0,8.0,1,,,,
,4.0,,,86,25.052,3.433,3
,4.0,,,32,8.035,3.983,0
,4.0,,,37,8.069,4.585,0
