elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,40.86,23.27,31.68,NO_ACTION,target_instance_1,normal,17.56
10.0,1,30.35,23.29,30.17,NO_ACTION,target_instance_1,normal,14.64
15.0,1,38.32,23.67,31.88,NO_ACTION,target_instance_1,normal,16.14
20.0,1,34.67,23.62,32.53,NO_ACTION,target_instance_1,normal,16.07
25.0,2,188.88,26.16,126.04,SCALE_UP,target_instance_1,attack,37.31
30.0,2,190.42,27.47,156.5,NO_ACTION,target_instance_1,attack,43.08
35.0,2,107.73,24.34,121.65,NO_ACTION,"target_instance_1,target_instance_2",attack,40.54
40.0,2,78.98,24.24,91.68,NO_ACTION,"target_instance_1,target_instance_2",attack,29.03
45.0,3,87.46,24.26,125.16,SCALE_UP,"target_instance_1,target_instance_2",attack,42.18
50.0,3,86.06,23.19,138.18,NO_ACTION,"target_instance_1,target_instance_2",attack,40.34
55.0,3,91.14,24.35,112.32,NO_ACTION,"target_instance_1,target_instance_2",attack,38.39
60.0,3,60.72,21.08,109.53,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,37.73
65.0,3,48.86,21.34,116.73,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,36.43
70.0,3,48.59,21.39,89.44,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,31.69
75.0,3,36.88,21.32,116.11,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,39.73
80.0,3,36.64,21.18,102.47,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,32.63
85.0,3,47.42,21.27,98.63,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,33.62
90.0,3,47.25,21.27,106.97,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,34.76
95.0,3,33.65,21.27,108.76,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,37.97
100.0,4,74.15,21.44,98.8,SCALE_UP,"target_instance_1,target_instance_3,target_instance_2",attack,36.43
105.0,4,42.49,21.13,108.23,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,34.07
110.0,4,40.31,21.25,90.5,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,33.38
115.0,4,51.56,21.34,101.08,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack,34.59
120.0,4,44.88,19.62,105.7,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,37.37
125.0,4,44.88,19.62,87.47,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,30.77
130.0,4,45.22,19.75,103.78,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,37.33
135.0,4,45.85,19.69,94.63,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,30.58
140.0,4,31.98,19.71,82.62,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,26.35
145.0,4,53.69,19.73,114.56,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,38.8
150.0,4,73.36,19.73,103.5,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,30.84
155.0,4,56.72,19.74,96.95,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,31.69
160.0,4,41.88,19.74,81.68,NO_ACTION,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",attack,30.51
165.0,3,23.08,19.7,31.75,SCALE_DOWN,"target_instance_1,target_instance_3,target_instance_4,target_instance_2",normal,16.47
170.63,3,10.56,21.27,32.09,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",normal,22.35
175.0,3,10.56,21.27,31.28,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",normal,18.14
