num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,12.5,50.0,2,,,,
4,12.5,50.0,3,,,,
,12.5,,,26,10.268,2.532,62
,12.5,,,44,10.569,4.163,48
,12.5,,,34,10.567,3.218,31
,12.5,,,32,10.665,3.0,50
,12.5,,,218,18.49,11.79,0
,12.5,,,211,18.554,11.372,18
4,12.5,50.0,4,,,,
,12.5,,,0,20.217,0.0,244
,12.5,,,0,20.441,0.0,222
,12.5,,,1201,112.403,10.685,0
,12.5,,,1265,112.427,11.252,0
,12.5,,,1278,112.497,11.36,0
,12.5,,,0,114.822,0.0,1243
