num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,3.0,12.0,1,,,,
,3.0,,,25,6.426,3.891,0
,3.0,,,29,6.509,4.455,0
,3.0,,,21,6.712,3.129,0
,3.0,,,16,7.124,2.246,0
4,3.0,12.0,2,,,,
,3.0,,,153,48.901,3.129,0
,3.0,,,130,48.954,2.656,0
,3.0,,,158,49.047,3.221,0
,3.0,,,176,49.426,3.561,0
4,3.0,12.0,3,,,,
,3.0,,,113,38.107,2.965,0
,3.0,,,130,38.498,3.377,0
,3.0,,,103,39.064,2.637,0
4,3.0,12.0,2,,,,
,3.0,,,113,39.814,2.838,4
,3.0,,,130,43.082,3.017,0
,3.0,,,138,43.4,3.18,0
,3.0,,,121,43.445,2.785,0
,3.0,,,121,43.987,2.751,0
