num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,40.0,160.0,1,,,,
,40.0,,,6729,180.302,37.321,2
,40.0,,,6881,180.304,38.163,3
,40.0,,,6923,180.312,38.395,1
,40.0,,,6819,180.325,37.815,2
