num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.5,2.0,1,,,,
,0.5,,,8,6.886,1.162,0
4,0.5,2.0,2,,,,
,0.5,,,15,28.039,0.535,0
,0.5,,,17,36.201,0.47,0
,0.5,,,8,28.322,0.282,1
4,0.5,2.0,1,,,,
,0.5,,,17,14.767,1.151,0
,0.5,,,23,51.814,0.444,0
,0.5,,,26,52.212,0.498,0
,0.5,,,9,15.578,0.578,0
,0.5,,,12,15.776,0.761,0
4,0.5,2.0,2,,,,
,0.5,,,15,27.829,0.539,0
,0.5,,,8,27.926,0.286,1
,0.5,,,34,72.989,0.466,0
,0.5,,,16,72.988,0.219,14
4,0.5,2.0,1,,,,
,0.5,,,4,14.566,0.275,0
,0.5,,,8,14.807,0.54,0
,0.5,,,15,15.324,0.979,0
,0.5,,,29,60.384,0.48,0
4,0.5,2.0,2,,,,
,0.5,,,30,58.103,0.516,0
,0.5,,,20,42.994,0.465,0
,0.5,,,28,43.051,0.65,0
,0.5,,,13,88.119,0.148,35
,0.5,,,22,43.548,0.505,0
,0.5,,,30,44.947,0.667,0
,0.5,,,53,90.374,0.586,0
