num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,12,6.446,1.862,0
,2.0,,,17,6.755,2.517,0
,2.0,,,14,6.911,2.026,0
,2.0,,,19,6.977,2.723,0
4,2.0,8.0,2,,,,
,2.0,,,49,23.303,2.103,0
,2.0,,,45,24.084,1.868,0
,2.0,,,49,24.227,2.023,0
4,2.0,8.0,1,,,,
,2.0,,,42,24.711,1.7,2
,2.0,,,42,19.464,2.158,0
,2.0,,,41,20.251,2.025,0
4,2.0,8.0,2,,,,
,2.0,,,50,23.776,2.103,0
,2.0,,,94,44.722,2.102,0
,2.0,,,47,24.218,1.941,0
,2.0,,,65,45.026,1.444,0
,2.0,,,45,24.422,1.843,0
4,2.0,8.0,3,,,,
,2.0,,,58,32.967,1.759,0
,2.0,,,78,33.024,2.362,0
,2.0,,,77,33.07,2.328,0
,2.0,,,117,58.38,2.004,0
4,2.0,8.0,2,,,,
,2.0,,,82,34.572,2.372,4
,2.0,,,56,28.766,1.947,0
,2.0,,,62,28.784,2.154,1
,2.0,,,62,29.157,2.126,0
,2.0,,,46,29.201,1.575,1
4,2.0,8.0,1,,,,
,2.0,,,1,0.186,5.369,0
,2.0,,,1,0.544,1.837,0
,2.0,,,1,0.735,1.361,0
,2.0,,,1,1.018,0.983,0
