num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,28,6.416,4.364,0
,5.0,,,30,6.442,4.657,0
,5.0,,,29,6.546,4.43,0
,5.0,,,32,6.606,4.844,0
4,5.0,20.0,2,,,,
,5.0,,,107,18.967,5.641,0
,5.0,,,105,19.044,5.514,0
,5.0,,,83,19.06,4.355,0
,5.0,,,96,19.153,5.012,0
4,5.0,20.0,3,,,,
,5.0,,,110,18.888,5.824,0
,5.0,,,108,18.94,5.702,0
,5.0,,,81,18.99,4.265,0
,5.0,,,90,19.107,4.71,0
4,5.0,20.0,4,,,,
,5.0,,,441,92.574,4.764,0
,5.0,,,448,92.582,4.839,0
,5.0,,,486,92.575,5.25,0
,5.0,,,495,92.873,5.33,0
