num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,17,6.825,2.491,0
,2.5,,,15,6.904,2.173,0
,2.5,,,12,6.953,1.726,0
,2.5,,,18,7.217,2.494,0
4,2.5,10.0,2,,,,
,2.5,,,80,37.729,2.12,0
,2.5,,,98,37.791,2.593,3
,2.5,,,97,37.99,2.553,0
4,2.5,10.0,1,,,,
,2.5,,,86,39.453,2.18,1
,2.5,,,80,34.707,2.305,0
,2.5,,,79,34.777,2.272,0
,2.5,,,87,34.823,2.498,0
,2.5,,,81,35.099,2.308,0
4,2.5,10.0,2,,,,
,2.5,,,79,27.939,2.828,0
,2.5,,,71,27.976,2.538,1
,2.5,,,76,28.136,2.701,0
4,2.5,10.0,1,,,,
,2.5,,,67,29.62,2.262,1
,2.5,,,61,24.865,2.453,0
,2.5,,,69,24.917,2.769,0
,2.5,,,57,25.145,2.267,0
,2.5,,,56,25.514,2.195,0
4,2.5,10.0,2,,,,
,2.5,,,5,2.303,2.171,0
,2.5,,,7,2.444,2.864,0
,2.5,,,6,3.062,1.96,0
,2.5,,,3,4.305,0.697,0
