num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,40.0,160.0,1,,,,
,40.0,,,6860,180.264,38.055,1
,40.0,,,7002,180.289,38.838,1
,40.0,,,6949,180.307,38.54,1
,40.0,,,6953,180.341,38.555,1
