num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.0,8.0,1,,,,
,2.0,,,10,6.635,1.507,0
,2.0,,,12,6.98,1.719,0
,2.0,,,11,6.989,1.574,0
4,2.0,8.0,2,,,,
,2.0,,,85,39.542,2.15,0
,2.0,,,72,39.561,1.82,0
,2.0,,,86,39.78,2.162,0
,2.0,,,96,47.852,2.006,0
,2.0,,,85,40.311,2.109,0
4,2.0,8.0,3,,,,
,2.0,,,45,27.573,1.632,0
,2.0,,,58,27.622,2.1,0
,2.0,,,52,27.753,1.874,0
,2.0,,,62,28.24,2.195,0
4,2.0,8.0,2,,,,
,2.0,,,106,63.078,1.68,0
,2.0,,,121,63.296,1.912,0
,2.0,,,140,63.393,2.208,0
,2.0,,,132,64.769,2.038,0
