num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,4.0,8.0,1,,,,
,4.0,,,27,6.409,4.213,0
,4.0,,,23,6.699,3.433,0
2,4.0,8.0,2,,,,
,4.0,,,147,38.321,3.836,0
2,4.0,8.0,1,,,,
,4.0,,,148,39.829,3.716,1
,4.0,,,56,14.67,3.817,0
,4.0,,,63,15.498,4.065,0
2,4.0,8.0,2,,,,
,4.0,,,121,28.179,4.294,0
2,4.0,8.0,1,,,,
,4.0,,,134,29.85,4.489,2
,4.0,,,47,14.646,3.209,0
,4.0,,,53,14.743,3.595,0
2,4.0,8.0,2,,,,
,4.0,,,99,23.106,4.285,0
2,4.0,8.0,1,,,,
,4.0,,,82,24.779,3.309,4
,4.0,,,36,8.421,4.275,0
,4.0,,,42,8.446,4.973,0
