num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
4,10.0,40.0,2,,,,
,10.0,,,31,9.483,3.269,40
,10.0,,,21,9.543,2.201,44
,10.0,,,18,9.716,1.853,51
,10.0,,,22,9.719,2.264,44
4,10.0,40.0,3,,,,
,10.0,,,154,22.611,6.811,37
,10.0,,,147,22.7,6.476,15
,10.0,,,0,22.705,0.0,181
,10.0,,,0,22.741,0.0,193
,10.0,,,185,19.61,9.434,2
,10.0,,,187,19.811,9.439,0
4,10.0,40.0,4,,,,
,10.0,,,0,21.447,0.0,177
,10.0,,,0,21.507,0.0,192
,10.0,,,720,91.89,7.835,0
,10.0,,,766,92.177,8.31,0
,10.0,,,737,92.373,7.979,0
,10.0,,,491,93.807,5.234,271
