num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
2,4.0,8.0,1,,,,
,4.0,,,25,6.474,3.862,0
,4.0,,,23,6.505,3.536,0
2,4.0,8.0,2,,,,
,4.0,,,156,39.131,3.987,0
,4.0,,,157,39.23,4.002,0
2,4.0,8.0,3,,,,
,4.0,,,149,38.274,3.893,0
2,4.0,8.0,2,,,,
,4.0,,,284,68.736,4.132,0
,4.0,,,116,29.594,3.92,0
,4.0,,,109,30.551,3.568,0
2,4.0,8.0,3,,,,
,4.0,,,89,24.071,3.697,0
2,4.0,8.0,2,,,,
,4.0,,,1,0.155,6.453,0
,4.0,,,1,0.18,5.553,0
,4.0,,,89,24.729,3.599,0
