num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,4.0,16.0,1,,,,
,4.0,,,28,6.588,4.25,0
,4.0,,,27,6.772,3.987,0
,4.0,,,43,6.825,6.301,0
,4.0,,,25,7.32,3.415,0
4,4.0,16.0,2,,,,
,4.0,,,70,19.144,3.656,0
,4.0,,,72,19.165,3.757,0
,4.0,,,88,19.507,4.511,0
,4.0,,,65,19.954,3.257,0
4,4.0,16.0,3,,,,
,4.0,,,123,28.733,4.281,0
,4.0,,,127,28.939,4.389,0
,4.0,,,114,28.942,3.939,0
,4.0,,,117,29.018,4.032,0
4,4.0,16.0,4,,,,
,4.0,,,314,81.873,3.835,0
,4.0,,,331,81.892,4.042,0
,4.0,,,318,81.949,3.88,0
,4.0,,,301,82.554,3.646,0
