num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,3.0,12.0,1,,,,
,3.0,,,22,6.536,3.366,0
,3.0,,,16,6.786,2.358,0
,3.0,,,18,7.093,2.538,0
,3.0,,,20,7.281,2.747,0
4,3.0,12.0,2,,,,
,3.0,,,136,44.309,3.069,0
,3.0,,,146,44.361,3.291,0
,3.0,,,128,44.468,2.878,0
,3.0,,,153,44.538,3.435,0
4,3.0,12.0,3,,,,
,3.0,,,75,22.448,3.341,0
,3.0,,,63,22.465,2.804,5
,3.0,,,67,22.636,2.96,0
,3.0,,,88,22.94,3.836,0
4,3.0,12.0,2,,,,
,3.0,,,88,33.808,2.603,0
,3.0,,,99,33.818,2.927,1
,3.0,,,93,33.917,2.742,0
4,3.0,12.0,1,,,,
,3.0,,,82,35.428,2.315,1
,3.0,,,39,14.595,2.672,0
,3.0,,,56,14.69,3.812,0
,3.0,,,43,14.877,2.89,0
,3.0,,,55,15.665,3.511,0
4,3.0,12.0,2,,,,
,3.0,,,39,12.45,3.133,0
,3.0,,,36,12.51,2.878,0
,3.0,,,23,12.551,1.833,0
,3.0,,,30,12.668,2.368,0
