num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,16.0,64.0,2,,,,
4,16.0,64.0,3,,,,
,16.0,,,97,10.394,9.332,0
,16.0,,,96,10.466,9.172,0
,16.0,,,37,11.278,3.281,66
,16.0,,,42,11.313,3.713,75
4,16.0,64.0,4,,,,
,16.0,,,213,23.012,9.256,55
,16.0,,,274,23.045,11.89,0
,16.0,,,18,24.98,0.721,276
,16.0,,,21,24.989,0.84,235
,16.0,,,1400,111.704,12.533,0
,16.0,,,1401,111.745,12.537,0
,16.0,,,1422,111.718,12.729,12
,16.0,,,0,113.773,0.0,1410
