num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,20.0,80.0,1,,,,
,20.0,,,3588,180.088,19.924,7
,20.0,,,3721,180.107,20.66,9
,20.0,,,3544,180.108,19.677,8
,20.0,,,3578,180.13,19.863,10
