num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,20.0,80.0,2,,,,
4,20.0,80.0,3,,,,
,20.0,,,85,13.392,6.347,25
,20.0,,,109,13.526,8.058,23
,20.0,,,88,14.064,6.257,19
,20.0,,,105,14.133,7.429,25
4,20.0,80.0,4,,,,
,20.0,,,330,31.847,10.362,0
,20.0,,,331,32.067,10.322,5
,20.0,,,16,33.305,0.48,339
,20.0,,,12,33.501,0.358,366
,20.0,,,1142,129.754,8.801,410
,20.0,,,1506,129.743,11.608,0
,20.0,,,1549,130.094,11.907,0
,20.0,,,0,131.365,0.0,1584
