num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,20.0,80.0,2,,,,
4,20.0,80.0,3,,,,
,20.0,,,27,16.103,1.677,88
,20.0,,,26,16.198,1.605,122
,20.0,,,40,16.39,2.441,96
,20.0,,,42,16.386,2.563,72
4,20.0,80.0,4,,,,
,20.0,,,353,33.178,10.64,0
,20.0,,,297,33.18,8.951,29
,20.0,,,0,35.053,0.0,305
,20.0,,,0,35.041,0.0,349
,20.0,,,1442,138.547,10.408,66
,20.0,,,1566,138.734,11.288,26
,20.0,,,459,139.66,3.287,1149
,20.0,,,0,140.603,0.0,1578
