elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,29.48,22.44,27.41,NO_ACTION,target_instance_1,normal
10.01,1,22.71,22.54,24.28,NO_ACTION,target_instance_1,normal
15.0,1,25.39,22.36,25.91,NO_ACTION,target_instance_1,normal
20.0,1,20.41,22.71,24.36,NO_ACTION,target_instance_1,normal
25.0,1,36.78,23.48,70.91,NO_ACTION,target_instance_1,attack
30.0,1,24.31,23.5,39.13,NO_ACTION,target_instance_1,attack
35.0,1,35.09,23.4,37.79,NO_ACTION,target_instance_1,attack
40.0,1,26.36,23.41,47.58,NO_ACTION,target_instance_1,attack
45.0,1,37.24,23.74,42.58,NO_ACTION,target_instance_1,attack
50.0,1,40.56,23.69,47.12,NO_ACTION,target_instance_1,attack
55.0,1,28.03,23.62,48.75,NO_ACTION,target_instance_1,attack
60.0,1,34.69,23.74,43.05,NO_ACTION,target_instance_1,attack
65.0,1,29.91,23.8,45.62,NO_ACTION,target_instance_1,attack
70.0,1,37.22,24.13,37.55,NO_ACTION,target_instance_1,attack
75.0,1,32.75,23.93,36.0,NO_ACTION,target_instance_1,attack
80.0,1,33.55,23.93,40.31,NO_ACTION,target_instance_1,attack
85.0,1,30.06,24.06,36.19,NO_ACTION,target_instance_1,attack
90.0,1,33.69,24.32,34.35,NO_ACTION,target_instance_1,attack
95.0,1,41.11,24.19,39.78,NO_ACTION,target_instance_1,attack
100.0,1,36.04,23.99,46.95,NO_ACTION,target_instance_1,attack
105.0,1,32.72,24.07,40.91,NO_ACTION,target_instance_1,attack
110.0,1,29.46,23.94,34.63,NO_ACTION,target_instance_1,attack
115.0,1,31.08,24.07,37.85,NO_ACTION,target_instance_1,attack
120.0,1,38.18,24.07,68.5,NO_ACTION,target_instance_1,attack
125.0,1,37.08,24.0,39.97,NO_ACTION,target_instance_1,attack
130.0,1,45.48,24.12,47.86,NO_ACTION,target_instance_1,attack
135.0,1,31.5,24.28,36.5,NO_ACTION,target_instance_1,attack
140.0,1,35.86,23.93,40.57,NO_ACTION,target_instance_1,attack
145.0,1,38.42,24.17,41.82,NO_ACTION,target_instance_1,attack
150.0,1,26.32,24.18,36.6,NO_ACTION,target_instance_1,attack
155.0,1,44.55,24.18,41.55,NO_ACTION,target_instance_1,attack
160.0,1,33.52,24.13,34.0,NO_ACTION,target_instance_1,attack
165.0,1,20.91,23.86,24.97,NO_ACTION,target_instance_1,normal
170.0,1,23.26,23.93,25.9,NO_ACTION,target_instance_1,normal
175.0,1,21.01,23.93,24.89,NO_ACTION,target_instance_1,normal
