elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,2.77,12.93,5.28,NO_ACTION,target_instance_1,normal
10.0,1,3.38,12.82,5.19,NO_ACTION,target_instance_1,normal
15.0,1,3.8,13.08,5.47,NO_ACTION,target_instance_1,normal
20.0,1,2.78,13.08,5.35,NO_ACTION,target_instance_1,normal
25.0,1,2.6,12.89,5.19,NO_ACTION,target_instance_1,normal
30.0,1,2.24,13.07,5.0,NO_ACTION,target_instance_1,attack
35.0,2,100.2,13.5,708.79,SCALE_UP,target_instance_1,normal
40.0,2,1.77,12.91,5.39,NO_ACTION,target_instance_1,normal
45.0,2,1.27,12.81,5.27,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,2,1.41,12.83,5.13,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,80.38,13.12,584.38,SCALE_UP,"target_instance_1,target_instance_2",normal
60.0,3,11.13,12.85,5.44,NO_ACTION,"target_instance_1,target_instance_2",normal
65.0,3,0.89,12.81,5.4,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
70.0,3,1.08,12.82,5.31,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
75.0,3,52.32,13.01,526.17,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
80.0,2,19.65,12.82,5.5,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",normal
85.65,2,1.1,12.85,5.44,NO_ACTION,"target_instance_1,target_instance_2",normal
90.0,2,1.18,12.95,5.39,NO_ACTION,"target_instance_1,target_instance_2",attack
95.0,2,92.04,12.88,511.07,NO_ACTION,"target_instance_1,target_instance_2",normal
100.0,1,1.7,13.0,5.64,SCALE_DOWN,"target_instance_1,target_instance_2",normal
105.6,1,1.5,12.88,5.59,NO_ACTION,target_instance_1,normal
110.0,1,1.57,12.95,5.57,NO_ACTION,target_instance_1,attack
115.0,1,100.19,13.3,544.46,NO_ACTION,target_instance_1,normal
