elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,2,80.14,23.22,34.95,SCALE_UP,target_instance_1,normal
10.0,2,82.64,23.71,35.08,NO_ACTION,target_instance_1,normal
15.0,2,30.6,19.54,36.02,NO_ACTION,"target_instance_1,target_instance_2",normal
20.0,2,21.08,18.07,35.97,NO_ACTION,"target_instance_1,target_instance_2",normal
25.0,2,38.22,19.96,36.34,NO_ACTION,"target_instance_1,target_instance_2",normal
30.0,2,49.89,21.17,35.57,NO_ACTION,"target_instance_1,target_instance_2",normal
35.0,2,35.75,19.8,35.57,NO_ACTION,"target_instance_1,target_instance_2",normal
40.0,2,32.11,19.69,35.74,NO_ACTION,"target_instance_1,target_instance_2",normal
45.0,2,36.21,19.82,36.5,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,1,24.58,18.16,34.59,SCALE_DOWN,"target_instance_1,target_instance_2",normal
55.62,1,72.53,24.27,35.4,NO_ACTION,target_instance_1,normal
60.0,1,70.68,24.51,36.2,NO_ACTION,target_instance_1,normal
65.0,1,78.64,24.51,36.34,NO_ACTION,target_instance_1,normal
70.0,2,86.63,24.53,37.31,SCALE_UP,target_instance_1,normal
75.0,2,81.18,24.52,38.09,NO_ACTION,target_instance_1,normal
80.0,2,21.68,18.1,35.6,NO_ACTION,"target_instance_1,target_instance_3",normal
85.0,2,37.48,19.55,34.21,NO_ACTION,"target_instance_1,target_instance_3",normal
90.0,2,41.53,21.33,35.79,NO_ACTION,"target_instance_1,target_instance_3",normal
95.0,2,37.23,19.92,35.71,NO_ACTION,"target_instance_1,target_instance_3",normal
100.0,2,33.0,19.96,35.61,NO_ACTION,"target_instance_1,target_instance_3",normal
105.0,2,33.3,19.71,36.09,NO_ACTION,"target_instance_1,target_instance_3",normal
110.0,2,25.14,18.05,34.43,NO_ACTION,"target_instance_1,target_instance_3",normal
115.0,2,35.01,19.83,35.0,NO_ACTION,"target_instance_1,target_instance_3",normal
120.0,2,31.42,19.96,34.57,NO_ACTION,"target_instance_1,target_instance_3",normal
125.0,2,33.12,19.59,35.22,NO_ACTION,"target_instance_1,target_instance_3",normal
130.0,2,42.74,21.35,34.31,NO_ACTION,"target_instance_1,target_instance_3",normal
135.0,2,39.14,19.75,36.42,NO_ACTION,"target_instance_1,target_instance_3",normal
140.0,2,33.13,19.75,34.35,NO_ACTION,"target_instance_1,target_instance_3",normal
145.0,2,33.73,19.63,35.36,NO_ACTION,"target_instance_1,target_instance_3",normal
150.0,2,25.24,18.15,35.27,NO_ACTION,"target_instance_1,target_instance_3",normal
155.0,2,33.62,19.62,35.12,NO_ACTION,"target_instance_1,target_instance_3",normal
160.0,2,49.71,21.52,34.71,NO_ACTION,"target_instance_1,target_instance_3",normal
165.0,2,38.71,19.75,36.21,NO_ACTION,"target_instance_1,target_instance_3",normal
170.0,2,33.29,19.76,34.38,NO_ACTION,"target_instance_1,target_instance_3",normal
175.0,2,37.8,19.88,36.17,NO_ACTION,"target_instance_1,target_instance_3",normal
