elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.0,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,1.27,11.02,2.49,NO_ACTION,target_instance_1,normal
10.0,1,1.34,10.97,2.02,NO_ACTION,target_instance_1,normal
15.0,1,1.24,10.95,1.95,NO_ACTION,target_instance_1,normal
20.0,1,1.27,11.05,1.97,NO_ACTION,target_instance_1,attack
25.0,2,101.71,13.73,1434.36,SCALE_UP,target_instance_1,normal
30.0,2,0.76,11.29,37.15,NO_ACTION,target_instance_1,normal
35.0,2,0.66,11.08,1.89,NO_ACTION,"target_instance_1,target_instance_2",normal
40.0,2,0.67,11.1,1.96,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,3,99.75,12.5,1135.44,SCALE_UP,"target_instance_1,target_instance_2",normal
50.0,3,45.11,13.18,18.74,NO_ACTION,"target_instance_1,target_instance_2",normal
55.0,3,0.49,12.5,2.02,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
60.0,3,0.49,12.47,2.26,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
65.0,4,66.49,13.24,913.99,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",normal
70.0,4,62.69,11.85,6.56,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
75.0,4,0.32,11.14,1.79,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
80.0,4,0.33,11.07,2.03,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",attack
85.0,4,54.09,12.17,685.84,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
90.0,4,97.62,12.73,640.59,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
95.0,4,48.98,12.68,7.98,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
100.0,3,0.33,12.15,1.93,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
105.58,3,0.35,11.81,2.02,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
110.0,3,0.35,11.81,2.11,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
115.0,3,0.34,11.81,2.16,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
120.0,2,0.35,11.82,2.29,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",normal
125.53,2,0.36,11.24,2.15,NO_ACTION,"target_instance_1,target_instance_2",normal
130.0,2,0.36,11.2,2.14,NO_ACTION,"target_instance_1,target_instance_2",normal
135.0,2,0.36,11.21,2.33,NO_ACTION,"target_instance_1,target_instance_2",normal
140.0,1,0.34,11.26,2.4,SCALE_DOWN,"target_instance_1,target_instance_2",normal
145.61,1,0.36,11.28,2.18,NO_ACTION,target_instance_1,normal
150.0,1,0.35,11.28,2.75,NO_ACTION,target_instance_1,normal
155.0,1,0.42,11.28,2.77,NO_ACTION,target_instance_1,normal
160.0,1,0.35,11.44,2.19,NO_ACTION,target_instance_1,normal
165.0,1,0.34,11.37,2.61,NO_ACTION,target_instance_1,normal
170.0,1,0.32,11.34,2.25,NO_ACTION,target_instance_1,normal
175.0,1,0.42,11.29,2.92,NO_ACTION,target_instance_1,normal
