elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,2,75.15,25.31,40.22,SCALE_UP,target_instance_1,normal
10.01,2,75.7,25.33,41.58,NO_ACTION,target_instance_1,normal
15.0,2,55.74,20.41,59.44,NO_ACTION,"target_instance_1,target_instance_2",normal
20.01,2,27.14,18.66,44.91,NO_ACTION,"target_instance_1,target_instance_2",normal
25.0,2,40.94,20.63,41.0,NO_ACTION,"target_instance_1,target_instance_2",normal
30.0,2,51.09,22.39,40.44,NO_ACTION,"target_instance_1,target_instance_2",normal
35.0,2,37.61,20.42,40.76,NO_ACTION,"target_instance_1,target_instance_2",normal
40.0,2,36.61,20.54,40.37,NO_ACTION,"target_instance_1,target_instance_2",normal
45.0,2,41.53,20.43,40.79,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,2,26.53,18.71,40.9,NO_ACTION,"target_instance_1,target_instance_2",normal
55.01,2,39.35,20.56,41.06,NO_ACTION,"target_instance_1,target_instance_2",normal
60.0,2,33.53,20.69,39.7,NO_ACTION,"target_instance_1,target_instance_2",normal
65.01,2,37.21,20.69,40.37,NO_ACTION,"target_instance_1,target_instance_2",normal
70.01,2,48.69,22.42,40.67,NO_ACTION,"target_instance_1,target_instance_2",normal
75.0,2,34.14,20.43,40.8,NO_ACTION,"target_instance_1,target_instance_2",normal
80.0,2,41.52,20.88,41.83,NO_ACTION,"target_instance_1,target_instance_2",normal
85.0,2,44.41,20.51,43.36,NO_ACTION,"target_instance_1,target_instance_2",normal
90.01,1,22.84,18.83,40.01,SCALE_DOWN,"target_instance_1,target_instance_2",normal
95.68,1,75.51,26.27,41.44,NO_ACTION,target_instance_1,normal
100.0,1,77.49,26.63,41.66,NO_ACTION,target_instance_1,normal
105.0,1,72.95,26.38,41.31,NO_ACTION,target_instance_1,normal
110.0,2,73.53,26.25,39.68,SCALE_UP,target_instance_1,normal
115.01,2,78.08,26.38,43.31,NO_ACTION,target_instance_1,normal
120.0,2,50.01,22.66,40.56,NO_ACTION,"target_instance_3,target_instance_1",normal
125.0,2,34.77,20.61,41.23,NO_ACTION,"target_instance_3,target_instance_1",normal
130.0,2,34.01,20.75,41.23,NO_ACTION,"target_instance_3,target_instance_1",normal
135.0,2,43.99,21.01,41.84,NO_ACTION,"target_instance_3,target_instance_1",normal
140.0,2,37.52,20.76,39.97,NO_ACTION,"target_instance_3,target_instance_1",normal
145.0,2,35.73,20.5,42.42,NO_ACTION,"target_instance_3,target_instance_1",normal
150.0,2,30.56,18.9,43.08,NO_ACTION,"target_instance_3,target_instance_1",normal
155.03,2,44.52,20.64,42.4,NO_ACTION,"target_instance_3,target_instance_1",normal
160.0,2,50.92,22.45,40.8,NO_ACTION,"target_instance_3,target_instance_1",normal
165.0,2,36.7,20.76,41.51,NO_ACTION,"target_instance_3,target_instance_1",normal
170.0,2,37.74,20.88,40.42,NO_ACTION,"target_instance_3,target_instance_1",normal
175.0,2,38.8,21.01,41.61,NO_ACTION,"target_instance_3,target_instance_1",normal
