elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,2.55,12.85,5.83,NO_ACTION,target_instance_1,normal
10.0,1,3.2,12.87,5.55,NO_ACTION,target_instance_1,normal
15.0,1,3.09,12.88,5.52,NO_ACTION,target_instance_1,normal
20.0,1,2.76,12.88,5.46,NO_ACTION,target_instance_1,normal
25.0,1,3.66,12.96,5.4,NO_ACTION,target_instance_1,normal
30.0,1,3.74,12.89,5.43,NO_ACTION,target_instance_1,attack
35.0,2,99.39,13.18,424.16,SCALE_UP,target_instance_1,normal
40.0,2,1.39,12.88,6.04,NO_ACTION,target_instance_1,normal
45.0,2,1.48,12.93,5.83,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,2,2.64,12.95,5.98,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,100.54,12.86,373.46,SCALE_UP,"target_instance_1,target_instance_2",normal
60.0,3,24.51,12.83,6.14,NO_ACTION,"target_instance_1,target_instance_2",normal
65.0,3,1.45,12.89,5.99,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
70.0,3,0.94,12.89,5.84,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
75.0,4,65.84,12.91,349.86,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",normal
80.0,4,0.53,12.8,5.94,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
85.0,4,0.79,12.8,5.96,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
90.0,4,0.76,12.79,5.86,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",attack
95.0,3,24.57,12.8,338.49,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",attack
102.3,3,41.96,12.9,366.05,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
105.01,3,41.23,12.82,374.97,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
110.0,3,34.04,12.91,6.02,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
115.0,3,1.05,12.8,5.89,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
