elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,20.56,22.32,24.31,NO_ACTION,target_instance_1,normal
10.0,1,20.29,22.76,23.29,NO_ACTION,target_instance_1,normal
15.0,1,16.17,22.67,23.16,NO_ACTION,target_instance_1,normal
20.0,1,17.08,22.98,22.9,NO_ACTION,target_instance_1,normal
25.0,1,19.4,22.93,56.04,NO_ACTION,target_instance_1,attack
30.0,1,19.53,23.23,41.44,NO_ACTION,target_instance_1,attack
35.0,1,26.31,23.42,41.79,NO_ACTION,target_instance_1,attack
40.0,1,15.1,23.24,43.17,NO_ACTION,target_instance_1,attack
45.0,1,15.94,23.53,40.84,NO_ACTION,target_instance_1,attack
50.0,1,20.12,23.34,41.85,NO_ACTION,target_instance_1,attack
55.0,1,17.89,23.28,35.41,NO_ACTION,target_instance_1,attack
60.0,1,17.01,23.55,35.78,NO_ACTION,target_instance_1,attack
65.0,1,21.24,23.5,35.74,NO_ACTION,target_instance_1,attack
70.0,1,23.92,23.41,43.34,NO_ACTION,target_instance_1,attack
75.0,1,16.92,23.5,37.55,NO_ACTION,target_instance_1,attack
80.0,1,15.93,23.49,30.62,NO_ACTION,target_instance_1,attack
85.0,1,18.95,23.37,32.72,NO_ACTION,target_instance_1,attack
90.0,1,25.0,23.54,59.38,NO_ACTION,target_instance_1,attack
95.0,1,21.74,23.61,34.56,NO_ACTION,target_instance_1,attack
100.0,1,15.79,23.57,33.65,NO_ACTION,target_instance_1,attack
105.0,1,20.24,23.53,47.03,NO_ACTION,target_instance_1,attack
110.0,1,16.88,23.65,31.81,NO_ACTION,target_instance_1,attack
115.0,1,19.47,23.78,48.46,NO_ACTION,target_instance_1,attack
120.0,1,17.19,23.65,40.06,NO_ACTION,target_instance_1,attack
125.0,1,21.39,23.53,33.72,NO_ACTION,target_instance_1,attack
130.0,1,20.32,23.65,32.49,NO_ACTION,target_instance_1,attack
135.0,1,23.03,23.86,38.6,NO_ACTION,target_instance_1,attack
140.0,1,17.36,23.73,29.77,NO_ACTION,target_instance_1,attack
145.0,1,22.32,23.74,40.75,NO_ACTION,target_instance_1,attack
150.0,1,16.26,23.5,39.8,NO_ACTION,target_instance_1,attack
155.0,1,18.66,23.63,39.97,NO_ACTION,target_instance_1,attack
160.0,1,17.75,24.0,47.53,NO_ACTION,target_instance_1,attack
165.0,1,17.94,23.71,23.15,NO_ACTION,target_instance_1,normal
170.0,1,15.7,23.52,22.54,NO_ACTION,target_instance_1,normal
175.0,1,18.08,23.52,21.82,NO_ACTION,target_instance_1,normal
