num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,26,5.218,4.983,0
,5.0,,,26,5.226,4.975,0
,5.0,,,26,5.231,4.97,0
,5.0,,,26,5.246,4.956,0
4,5.0,20.0,1,,,,
,5.0,,,25,5.017,4.983,0
,5.0,,,25,5.023,4.977,0
,5.0,,,25,5.024,4.976,0
,5.0,,,25,5.022,4.978,0
4,5.0,20.0,1,,,,
,5.0,,,25,5.021,4.979,0
,5.0,,,25,5.019,4.981,0
,5.0,,,25,5.039,4.961,0
,5.0,,,25,5.037,4.963,0
4,5.0,20.0,1,,,,
,5.0,,,25,5.038,4.962,0
,5.0,,,25,5.046,4.954,0
,5.0,,,25,5.043,4.957,0
,5.0,,,25,5.057,4.943,0
