elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,2,121.43,23.57,60.67,SCALE_UP,target_instance_1,normal
10.0,2,4.05,23.08,0.0,NO_ACTION,target_instance_1,normal
15.0,2,1.85,19.37,0.0,NO_ACTION,"target_instance_2,target_instance_1",normal
20.0,2,1.08,18.12,0.0,NO_ACTION,"target_instance_2,target_instance_1",normal
25.0,1,1.83,19.36,0.0,SCALE_DOWN,"target_instance_2,target_instance_1",normal
30.73,1,3.3,23.09,0.0,NO_ACTION,target_instance_1,normal
35.0,1,3.45,23.24,0.0,NO_ACTION,target_instance_1,normal
40.01,1,3.09,23.13,0.0,NO_ACTION,target_instance_1,normal
45.0,1,3.89,23.1,0.0,NO_ACTION,target_instance_1,normal
50.01,1,3.22,23.11,0.0,NO_ACTION,target_instance_1,normal
55.0,1,4.02,23.11,0.0,NO_ACTION,target_instance_1,normal
60.0,1,3.48,23.11,0.0,NO_ACTION,target_instance_1,normal
65.01,1,3.13,23.12,0.0,NO_ACTION,target_instance_1,normal
70.01,1,3.53,23.12,0.0,NO_ACTION,target_instance_1,normal
75.01,1,3.52,23.12,0.0,NO_ACTION,target_instance_1,normal
80.0,1,3.27,23.12,0.0,NO_ACTION,target_instance_1,normal
85.02,1,3.2,23.12,0.0,NO_ACTION,target_instance_1,normal
90.01,1,3.43,23.12,0.0,NO_ACTION,target_instance_1,normal
95.02,1,4.0,23.13,0.0,NO_ACTION,target_instance_1,normal
100.01,1,3.22,23.12,0.0,NO_ACTION,target_instance_1,normal
105.01,1,3.33,23.13,0.0,NO_ACTION,target_instance_1,normal
110.01,1,3.89,23.13,0.0,NO_ACTION,target_instance_1,normal
115.0,1,4.72,23.15,0.0,NO_ACTION,target_instance_1,normal
120.07,1,3.63,23.14,0.0,NO_ACTION,target_instance_1,normal
125.01,1,2.93,23.15,0.0,NO_ACTION,target_instance_1,normal
130.0,1,3.47,23.74,0.0,NO_ACTION,target_instance_1,normal
135.03,1,3.91,23.36,0.0,NO_ACTION,target_instance_1,normal
140.01,1,3.43,23.31,0.0,NO_ACTION,target_instance_1,normal
145.01,1,3.02,23.68,0.0,NO_ACTION,target_instance_1,normal
150.05,1,3.18,23.15,0.0,NO_ACTION,target_instance_1,normal
155.0,1,3.27,23.19,0.0,NO_ACTION,target_instance_1,normal
160.01,1,3.64,23.16,0.0,NO_ACTION,target_instance_1,normal
165.02,1,3.28,23.15,0.0,NO_ACTION,target_instance_1,normal
170.03,1,3.77,23.14,0.0,NO_ACTION,target_instance_1,normal
175.01,1,4.18,23.15,0.0,NO_ACTION,target_instance_1,normal
