elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.0,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,25.63,11.45,1.54,NO_ACTION,target_instance_1,normal
10.0,1,26.55,11.09,1.42,NO_ACTION,target_instance_1,normal
15.0,1,26.68,11.11,1.39,NO_ACTION,target_instance_1,normal
20.0,1,24.83,11.07,1.4,NO_ACTION,target_instance_1,attack
25.0,2,104.05,13.28,422.12,SCALE_UP,target_instance_1,normal
30.0,2,25.31,11.33,14.58,NO_ACTION,target_instance_1,normal
35.0,2,12.43,11.15,1.41,NO_ACTION,"target_instance_1,target_instance_2",normal
40.0,2,12.93,11.12,1.41,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,3,105.04,12.25,251.16,SCALE_UP,"target_instance_1,target_instance_2",normal
50.0,3,54.78,12.09,13.83,NO_ACTION,"target_instance_1,target_instance_2",normal
55.0,3,8.14,11.76,1.43,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
60.0,3,8.14,11.76,1.45,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
65.0,4,79.57,11.7,171.36,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",normal
70.0,4,64.11,11.73,13.76,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
75.0,4,9.15,11.71,1.43,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
80.0,4,6.87,11.49,1.41,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",attack
85.0,4,61.64,11.5,141.42,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
90.0,4,103.43,11.0,142.5,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
95.0,4,49.19,10.98,14.39,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
100.0,3,7.31,11.53,1.49,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3,target_instance_4",normal
105.68,3,8.1,11.67,1.47,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
110.0,3,8.1,11.67,1.44,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
115.0,3,8.23,11.69,1.46,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
120.0,2,9.23,11.78,1.44,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",normal
125.7,2,12.38,12.1,1.43,NO_ACTION,"target_instance_1,target_instance_2",normal
130.0,2,13.43,12.15,1.44,NO_ACTION,"target_instance_1,target_instance_2",normal
135.0,2,12.15,12.13,1.44,NO_ACTION,"target_instance_1,target_instance_2",normal
140.0,1,12.46,12.21,1.4,SCALE_DOWN,"target_instance_1,target_instance_2",normal
145.7,1,25.72,13.38,1.43,NO_ACTION,target_instance_1,normal
150.0,1,25.9,13.36,1.42,NO_ACTION,target_instance_1,normal
155.0,1,26.02,13.38,1.42,NO_ACTION,target_instance_1,normal
160.0,1,24.72,13.25,1.42,NO_ACTION,target_instance_1,normal
165.0,1,27.19,13.41,1.47,NO_ACTION,target_instance_1,normal
170.0,1,26.41,13.3,1.44,NO_ACTION,target_instance_1,normal
175.0,1,25.3,13.41,1.4,NO_ACTION,target_instance_1,normal
