elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,3.06,12.83,6.71,NO_ACTION,target_instance_1,normal
10.0,1,3.49,13.05,6.21,NO_ACTION,target_instance_1,normal
15.0,1,2.89,12.93,5.89,NO_ACTION,target_instance_1,normal
20.0,1,2.97,12.88,5.66,NO_ACTION,target_instance_1,normal
25.0,1,2.84,13.09,5.48,NO_ACTION,target_instance_1,normal
30.0,1,3.5,12.83,5.35,NO_ACTION,target_instance_1,attack
35.0,1,49.77,12.86,245.24,NO_ACTION,target_instance_1,normal
40.0,1,2.9,12.86,5.44,NO_ACTION,target_instance_1,normal
45.0,1,3.23,12.87,5.38,NO_ACTION,target_instance_1,normal
50.0,1,3.68,12.87,5.6,NO_ACTION,target_instance_1,attack
55.0,1,43.07,12.81,247.49,NO_ACTION,target_instance_1,normal
60.0,1,3.21,12.82,5.73,NO_ACTION,target_instance_1,normal
65.0,1,3.41,12.88,5.8,NO_ACTION,target_instance_1,normal
70.0,1,3.08,12.88,5.72,NO_ACTION,target_instance_1,attack
75.0,1,39.1,12.84,235.99,NO_ACTION,target_instance_1,normal
80.0,1,3.57,12.94,5.71,NO_ACTION,target_instance_1,normal
85.0,1,2.38,13.06,5.6,NO_ACTION,target_instance_1,normal
90.0,1,2.33,12.9,5.51,NO_ACTION,target_instance_1,attack
95.0,1,39.42,12.86,226.83,NO_ACTION,target_instance_1,normal
100.0,1,3.12,13.37,5.57,NO_ACTION,target_instance_1,normal
105.0,1,2.58,13.17,5.48,NO_ACTION,target_instance_1,normal
110.0,1,2.99,12.94,5.43,NO_ACTION,target_instance_1,attack
115.0,1,37.76,12.91,221.48,NO_ACTION,target_instance_1,normal
