elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,7.38,23.21,16.6,NO_ACTION,target_instance_1,normal
10.0,1,7.83,23.28,17.24,NO_ACTION,target_instance_1,normal
15.0,1,8.22,23.19,17.76,NO_ACTION,target_instance_1,normal
20.0,1,7.63,23.14,18.41,NO_ACTION,target_instance_1,normal
25.0,1,28.5,24.12,21.82,NO_ACTION,target_instance_1,attack
30.0,1,30.42,24.21,21.24,NO_ACTION,target_instance_1,attack
35.0,1,38.43,24.18,22.23,NO_ACTION,target_instance_1,attack
40.0,1,31.02,24.15,21.18,NO_ACTION,target_instance_1,attack
45.0,1,28.18,24.33,19.81,NO_ACTION,target_instance_1,attack
50.0,1,32.14,24.47,21.56,NO_ACTION,target_instance_1,attack
55.0,1,38.17,24.36,21.62,NO_ACTION,target_instance_1,attack
60.0,1,32.44,24.42,21.98,NO_ACTION,target_instance_1,attack
65.0,1,28.34,24.32,19.29,NO_ACTION,target_instance_1,attack
70.0,1,32.06,24.34,20.8,NO_ACTION,target_instance_1,attack
75.0,1,36.88,24.21,24.05,NO_ACTION,target_instance_1,attack
80.0,1,36.32,24.33,20.68,NO_ACTION,target_instance_1,attack
85.0,1,29.66,24.46,20.47,NO_ACTION,target_instance_1,attack
90.0,1,31.02,24.7,20.42,NO_ACTION,target_instance_1,attack
95.0,1,31.14,24.51,20.72,NO_ACTION,target_instance_1,attack
100.0,1,31.57,24.75,19.59,NO_ACTION,target_instance_1,attack
105.0,1,30.58,24.63,22.09,NO_ACTION,target_instance_1,attack
110.0,1,34.47,24.8,23.46,NO_ACTION,target_instance_1,attack
115.0,1,28.78,24.39,20.19,NO_ACTION,target_instance_1,attack
120.0,1,28.8,24.65,20.47,NO_ACTION,target_instance_1,attack
125.0,1,30.78,24.64,20.66,NO_ACTION,target_instance_1,attack
130.0,1,34.83,24.53,21.93,NO_ACTION,target_instance_1,attack
135.0,1,29.81,24.41,23.62,NO_ACTION,target_instance_1,attack
140.0,1,32.57,24.65,27.42,NO_ACTION,target_instance_1,attack
145.0,1,42.44,24.77,19.71,NO_ACTION,target_instance_1,attack
150.0,1,29.13,24.65,18.56,NO_ACTION,target_instance_1,attack
155.0,1,36.96,24.53,20.73,NO_ACTION,target_instance_1,attack
160.0,1,27.47,24.83,17.32,NO_ACTION,target_instance_1,attack
165.0,1,7.56,24.03,16.83,NO_ACTION,target_instance_1,normal
170.0,1,8.75,23.91,18.36,NO_ACTION,target_instance_1,normal
175.0,1,8.58,24.04,15.9,NO_ACTION,target_instance_1,normal
