elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.0,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,3.51,12.92,6.96,NO_ACTION,target_instance_1,normal
10.0,1,2.82,12.92,5.97,NO_ACTION,target_instance_1,normal
15.0,1,3.49,12.93,5.71,NO_ACTION,target_instance_1,normal
20.0,1,2.88,13.11,5.32,NO_ACTION,target_instance_1,normal
25.0,1,3.31,13.07,5.22,NO_ACTION,target_instance_1,normal
30.0,1,3.49,13.15,5.13,NO_ACTION,target_instance_1,attack
35.0,2,99.52,12.91,361.93,SCALE_UP,target_instance_1,normal
40.0,2,1.7,12.87,5.89,NO_ACTION,target_instance_1,normal
45.0,2,1.42,12.8,5.73,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,2,1.31,12.82,5.54,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,90.26,12.85,328.14,SCALE_UP,"target_instance_1,target_instance_2",normal
60.0,3,12.91,12.83,5.6,NO_ACTION,"target_instance_1,target_instance_2",normal
65.0,3,0.9,12.8,5.52,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
70.0,3,1.22,12.79,5.58,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
75.0,3,63.68,12.91,316.35,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
80.0,2,0.89,12.79,5.66,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",normal
85.56,2,1.1,12.82,5.54,NO_ACTION,"target_instance_1,target_instance_2",normal
90.0,2,1.41,12.94,5.53,NO_ACTION,"target_instance_1,target_instance_2",attack
95.0,2,98.65,13.16,310.49,NO_ACTION,"target_instance_1,target_instance_2",normal
100.0,1,1.45,12.98,5.59,SCALE_DOWN,"target_instance_1,target_instance_2",normal
105.63,1,1.88,12.85,5.51,NO_ACTION,target_instance_1,normal
110.0,1,1.31,12.94,5.49,NO_ACTION,target_instance_1,attack
115.0,1,101.05,13.14,321.6,NO_ACTION,target_instance_1,normal
