elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,7.86,22.29,15.21,NO_ACTION,target_instance_1,normal
10.0,1,9.08,22.63,16.98,NO_ACTION,target_instance_1,normal
15.0,1,8.52,22.49,16.93,NO_ACTION,target_instance_1,normal
20.0,1,7.43,22.34,18.05,NO_ACTION,target_instance_1,normal
25.0,1,56.6,23.17,31.42,NO_ACTION,target_instance_1,attack
30.0,1,49.6,23.21,31.08,NO_ACTION,target_instance_1,attack
35.0,2,61.35,23.23,35.42,SCALE_UP,target_instance_1,attack
40.0,2,39.3,22.67,41.77,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,2,32.25,22.42,30.86,NO_ACTION,"target_instance_1,target_instance_2",attack
50.0,2,19.08,22.55,28.68,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,2,25.5,22.74,28.89,NO_ACTION,"target_instance_1,target_instance_2",attack
60.0,1,17.15,22.62,27.45,SCALE_DOWN,"target_instance_1,target_instance_2",attack
66.81,1,24.91,23.28,34.64,NO_ACTION,target_instance_1,attack
70.0,1,29.77,23.26,31.7,NO_ACTION,target_instance_1,attack
75.0,1,39.04,23.57,31.58,NO_ACTION,target_instance_1,attack
80.0,1,53.95,23.6,34.56,NO_ACTION,target_instance_1,attack
85.0,1,58.86,23.84,34.84,NO_ACTION,target_instance_1,attack
90.0,1,41.88,23.92,29.59,NO_ACTION,target_instance_1,attack
95.0,2,62.2,23.69,30.63,SCALE_UP,target_instance_1,attack
100.0,2,30.49,23.1,42.72,NO_ACTION,"target_instance_3,target_instance_1",attack
105.0,2,21.12,22.74,28.09,NO_ACTION,"target_instance_3,target_instance_1",attack
110.0,2,33.16,23.18,32.85,NO_ACTION,"target_instance_3,target_instance_1",attack
115.0,2,26.13,22.96,32.08,NO_ACTION,"target_instance_3,target_instance_1",attack
120.0,2,26.98,22.83,28.72,NO_ACTION,"target_instance_3,target_instance_1",attack
125.0,2,27.48,23.07,32.49,NO_ACTION,"target_instance_3,target_instance_1",attack
130.0,2,33.5,23.2,32.66,NO_ACTION,"target_instance_3,target_instance_1",attack
135.0,2,30.37,23.33,33.03,NO_ACTION,"target_instance_3,target_instance_1",attack
140.0,2,25.07,22.96,32.0,NO_ACTION,"target_instance_3,target_instance_1",attack
145.0,2,58.91,23.46,42.13,NO_ACTION,"target_instance_3,target_instance_1",attack
150.0,2,30.47,23.09,33.91,NO_ACTION,"target_instance_3,target_instance_1",attack
155.0,2,27.38,22.96,30.98,NO_ACTION,"target_instance_3,target_instance_1",attack
160.0,1,21.21,22.83,29.07,SCALE_DOWN,"target_instance_3,target_instance_1",attack
165.83,1,30.36,23.76,16.84,NO_ACTION,target_instance_1,normal
170.0,1,17.0,23.7,16.91,NO_ACTION,target_instance_1,normal
175.0,1,9.04,23.45,18.2,NO_ACTION,target_instance_1,normal
