elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,3.11,13.12,5.49,NO_ACTION,target_instance_1,normal
10.0,1,3.25,12.87,5.35,NO_ACTION,target_instance_1,normal
15.0,1,3.02,13.12,5.1,NO_ACTION,target_instance_1,normal
20.0,1,3.79,12.92,5.11,NO_ACTION,target_instance_1,normal
25.0,1,2.27,13.15,4.86,NO_ACTION,target_instance_1,normal
30.0,1,3.35,13.1,4.78,NO_ACTION,target_instance_1,attack
35.0,2,100.56,13.08,763.13,SCALE_UP,target_instance_1,normal
40.0,2,1.67,12.94,6.1,NO_ACTION,target_instance_1,normal
45.0,2,1.52,13.0,5.89,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,2,1.39,12.96,5.67,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,91.05,13.04,626.66,SCALE_UP,"target_instance_1,target_instance_2",normal
60.0,3,33.47,12.87,6.17,NO_ACTION,"target_instance_1,target_instance_2",normal
65.0,3,1.01,12.82,6.04,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
70.0,3,0.97,12.91,5.92,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
75.0,3,66.41,12.93,566.53,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
80.0,3,32.05,12.84,6.29,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
85.0,2,1.02,12.84,6.17,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",normal
90.68,2,1.3,12.87,6.08,NO_ACTION,"target_instance_1,target_instance_2",attack
95.0,2,77.19,12.95,554.93,NO_ACTION,"target_instance_1,target_instance_2",normal
100.0,2,1.49,13.14,6.57,NO_ACTION,"target_instance_1,target_instance_2",normal
105.0,2,1.57,12.91,6.43,NO_ACTION,"target_instance_1,target_instance_2",normal
110.0,1,1.38,12.91,6.33,SCALE_DOWN,"target_instance_1,target_instance_2",attack
115.94,1,0.97,12.93,555.47,NO_ACTION,target_instance_1,normal
