num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,28,5.788,4.838,0
,5.0,,,29,5.819,4.984,0
,5.0,,,29,5.869,4.941,0
,5.0,,,29,5.886,4.927,0
4,5.0,20.0,2,,,,
,5.0,,,30,6.005,4.996,0
,5.0,,,30,6.007,4.994,0
,5.0,,,30,6.006,4.995,0
,5.0,,,30,6.006,4.995,0
4,5.0,20.0,3,,,,
,5.0,,,25,5.003,4.997,0
,5.0,,,25,5.004,4.996,0
,5.0,,,25,5.005,4.995,0
,5.0,,,25,5.006,4.994,0
4,5.0,20.0,2,,,,
,5.0,,,25,5.003,4.997,0
,5.0,,,25,5.003,4.997,0
,5.0,,,25,5.004,4.996,0
,5.0,,,25,5.003,4.997,0
