elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,3.1,13.03,6.41,NO_ACTION,target_instance_1,normal
10.0,1,2.74,12.83,5.38,NO_ACTION,target_instance_1,normal
15.0,1,10.7,12.92,8.28,NO_ACTION,target_instance_1,normal
20.0,1,4.02,12.86,8.13,NO_ACTION,target_instance_1,normal
25.0,1,3.74,12.88,8.73,NO_ACTION,target_instance_1,normal
30.0,1,2.24,13.24,7.86,NO_ACTION,target_instance_1,attack
35.0,2,103.08,13.06,1155.37,SCALE_UP,target_instance_1,normal
40.0,2,9.05,12.95,8.46,NO_ACTION,"target_instance_1,target_instance_2",normal
45.0,2,1.42,12.95,7.93,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,2,1.64,12.82,7.53,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,102.74,13.04,885.88,SCALE_UP,"target_instance_1,target_instance_2",normal
60.0,3,53.52,12.91,8.18,NO_ACTION,"target_instance_1,target_instance_2",normal
65.0,3,0.97,12.9,7.83,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
70.0,3,1.01,12.9,7.59,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
75.0,3,74.9,13.12,700.85,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
80.0,3,33.81,13.09,7.54,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
85.0,2,1.05,12.94,7.31,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_3",normal
90.58,2,1.03,12.86,7.11,NO_ACTION,"target_instance_1,target_instance_2",attack
95.0,2,100.21,13.04,648.2,NO_ACTION,"target_instance_1,target_instance_2",normal
100.0,2,1.67,12.86,7.36,NO_ACTION,"target_instance_1,target_instance_2",normal
105.0,2,1.23,12.88,7.14,NO_ACTION,"target_instance_1,target_instance_2",normal
110.0,1,1.44,13.0,6.96,SCALE_DOWN,"target_instance_1,target_instance_2",attack
115.94,1,1.23,12.93,646.51,NO_ACTION,target_instance_1,normal
