elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,17.47,23.38,25.05,NO_ACTION,target_instance_1,normal
10.0,1,21.32,23.66,26.27,NO_ACTION,target_instance_1,normal
15.0,1,23.03,24.42,27.72,NO_ACTION,target_instance_1,normal
20.0,1,18.54,24.25,26.92,NO_ACTION,target_instance_1,normal
25.0,1,21.01,24.26,26.73,NO_ACTION,target_instance_1,normal
30.0,1,18.08,24.39,26.97,NO_ACTION,target_instance_1,normal
35.0,1,21.95,24.33,26.65,NO_ACTION,target_instance_1,normal
40.0,1,23.09,24.3,27.54,NO_ACTION,target_instance_1,normal
45.0,1,20.76,24.13,24.55,NO_ACTION,target_instance_1,normal
50.0,1,16.8,24.3,23.87,NO_ACTION,target_instance_1,normal
55.0,1,23.62,24.51,25.56,NO_ACTION,target_instance_1,normal
60.0,1,19.15,24.39,26.8,NO_ACTION,target_instance_1,normal
65.0,1,23.23,24.52,27.78,NO_ACTION,target_instance_1,normal
70.0,1,18.47,24.39,25.59,NO_ACTION,target_instance_1,normal
75.0,1,22.19,24.52,27.18,NO_ACTION,target_instance_1,normal
80.0,1,20.57,24.26,26.57,NO_ACTION,target_instance_1,normal
85.0,1,19.78,24.39,26.8,NO_ACTION,target_instance_1,normal
90.0,1,19.08,24.51,26.96,NO_ACTION,target_instance_1,normal
95.0,1,22.31,24.26,27.01,NO_ACTION,target_instance_1,normal
100.0,1,19.26,24.3,25.88,NO_ACTION,target_instance_1,normal
105.0,1,20.14,24.39,27.02,NO_ACTION,target_instance_1,normal
110.0,1,20.35,24.39,25.9,NO_ACTION,target_instance_1,normal
115.0,1,22.3,24.14,26.44,NO_ACTION,target_instance_1,normal
120.0,1,18.89,24.38,26.62,NO_ACTION,target_instance_1,normal
125.0,1,22.67,24.38,25.87,NO_ACTION,target_instance_1,normal
130.0,1,22.23,24.39,26.67,NO_ACTION,target_instance_1,normal
135.0,1,22.88,24.15,26.95,NO_ACTION,target_instance_1,normal
140.0,1,17.8,24.26,27.21,NO_ACTION,target_instance_1,normal
145.0,1,21.66,24.39,26.6,NO_ACTION,target_instance_1,normal
150.0,1,21.2,24.48,27.2,NO_ACTION,target_instance_1,normal
155.0,1,20.15,24.25,26.27,NO_ACTION,target_instance_1,normal
160.0,1,18.67,24.39,26.3,NO_ACTION,target_instance_1,normal
165.0,1,22.0,24.4,26.06,NO_ACTION,target_instance_1,normal
170.0,1,22.5,24.39,27.59,NO_ACTION,target_instance_1,normal
175.0,1,21.09,24.26,26.85,NO_ACTION,target_instance_1,normal
