elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,11.04,22.08,15.81,NO_ACTION,target_instance_1,normal
10.0,1,11.15,22.21,18.28,NO_ACTION,target_instance_1,normal
15.0,1,8.95,22.02,18.34,NO_ACTION,target_instance_1,normal
20.0,1,8.46,22.44,15.22,NO_ACTION,target_instance_1,normal
25.0,1,15.18,23.04,13.51,NO_ACTION,target_instance_1,attack
30.0,1,15.64,23.3,13.89,NO_ACTION,target_instance_1,attack
35.0,1,12.83,22.96,10.55,NO_ACTION,target_instance_1,attack
40.0,1,12.45,23.26,8.41,NO_ACTION,target_instance_1,attack
45.0,1,12.65,23.32,14.0,NO_ACTION,target_instance_1,attack
50.0,1,11.37,23.33,10.23,NO_ACTION,target_instance_1,attack
55.0,1,13.12,23.34,10.4,NO_ACTION,target_instance_1,attack
60.0,1,13.1,23.48,12.07,NO_ACTION,target_instance_1,attack
65.0,1,14.06,23.41,12.52,NO_ACTION,target_instance_1,attack
70.0,1,13.38,23.45,12.54,NO_ACTION,target_instance_1,attack
75.0,1,13.46,23.26,12.23,NO_ACTION,target_instance_1,attack
80.0,1,10.63,23.67,12.7,NO_ACTION,target_instance_1,attack
85.0,1,15.75,23.44,15.29,NO_ACTION,target_instance_1,attack
90.0,1,13.1,23.57,9.68,NO_ACTION,target_instance_1,attack
95.0,1,12.98,23.46,13.09,NO_ACTION,target_instance_1,attack
100.0,1,13.88,23.58,11.82,NO_ACTION,target_instance_1,attack
105.0,1,12.28,23.58,12.0,NO_ACTION,target_instance_1,attack
110.0,1,12.69,23.66,9.44,NO_ACTION,target_instance_1,attack
115.0,1,14.46,23.45,15.08,NO_ACTION,target_instance_1,attack
120.0,1,24.03,23.59,17.33,NO_ACTION,target_instance_1,attack
125.0,1,29.7,24.02,17.25,NO_ACTION,target_instance_1,attack
130.0,1,19.76,23.64,12.74,NO_ACTION,target_instance_1,attack
135.0,1,20.07,23.78,15.7,NO_ACTION,target_instance_1,attack
140.0,1,16.21,23.66,10.99,NO_ACTION,target_instance_1,attack
145.0,1,19.88,23.53,13.51,NO_ACTION,target_instance_1,attack
150.0,1,17.47,23.4,12.91,NO_ACTION,target_instance_1,attack
155.0,1,22.73,23.53,13.87,NO_ACTION,target_instance_1,attack
160.0,1,17.2,23.65,12.01,NO_ACTION,target_instance_1,attack
165.0,1,12.14,23.23,16.72,NO_ACTION,target_instance_1,normal
170.0,1,6.98,23.21,14.53,NO_ACTION,target_instance_1,normal
175.0,1,7.71,23.17,15.65,NO_ACTION,target_instance_1,normal
