num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,1,,,,
,0.75,,,109,140.638,0.775,0
,0.75,,,108,140.648,0.768,0
,0.75,,,98,141.116,0.694,0
,0.75,,,118,142.026,0.831,0
