elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,3.18,12.79,5.17,NO_ACTION,target_instance_1,normal
10.0,1,3.5,12.86,5.19,NO_ACTION,target_instance_1,normal
15.0,1,3.03,12.96,5.25,NO_ACTION,target_instance_1,normal
20.0,1,3.21,12.88,5.51,NO_ACTION,target_instance_1,normal
25.0,1,3.11,12.83,5.45,NO_ACTION,target_instance_1,normal
30.0,1,2.49,13.32,5.39,NO_ACTION,target_instance_1,attack
35.0,2,98.84,13.13,206.68,SCALE_UP,target_instance_1,normal
40.0,2,1.53,13.04,5.5,NO_ACTION,target_instance_1,normal
45.0,2,1.28,12.79,5.35,NO_ACTION,"target_instance_1,target_instance_2",normal
50.0,2,1.44,12.79,5.27,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,2,49.26,13.04,217.42,NO_ACTION,"target_instance_1,target_instance_2",normal
60.0,1,1.46,12.8,5.37,SCALE_DOWN,"target_instance_1,target_instance_2",normal
65.58,1,1.86,12.82,5.33,NO_ACTION,target_instance_1,normal
70.0,1,1.23,12.85,5.31,NO_ACTION,target_instance_1,attack
75.0,1,99.81,13.09,219.34,NO_ACTION,target_instance_1,normal
80.0,1,3.34,12.92,5.52,NO_ACTION,target_instance_1,normal
85.0,1,4.38,13.11,5.53,NO_ACTION,target_instance_1,normal
90.0,1,2.96,12.87,5.52,NO_ACTION,target_instance_1,attack
95.0,2,98.52,13.12,216.25,SCALE_UP,target_instance_1,normal
100.0,2,1.44,12.93,5.52,NO_ACTION,"target_instance_1,target_instance_3",normal
105.0,2,1.53,13.06,5.48,NO_ACTION,"target_instance_1,target_instance_3",normal
110.0,2,1.71,12.81,5.45,NO_ACTION,"target_instance_1,target_instance_3",attack
115.0,2,49.71,12.93,221.12,NO_ACTION,"target_instance_1,target_instance_3",normal
