elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,2,81.24,24.78,42.81,SCALE_UP,target_instance_1,normal
10.0,2,68.83,24.81,39.27,NO_ACTION,target_instance_1,normal
15.0,2,27.51,20.05,38.46,NO_ACTION,"target_instance_1,target_instance_2",normal
20.0,2,20.63,18.45,37.85,NO_ACTION,"target_instance_1,target_instance_2",normal
25.0,3,202.62,24.62,480.77,SCALE_UP,"target_instance_1,target_instance_2",attack
30.0,3,111.4,24.64,398.16,NO_ACTION,"target_instance_1,target_instance_2",attack
35.0,3,66.16,23.5,304.0,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
40.01,3,124.25,23.66,582.49,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
45.0,4,144.13,23.48,328.46,SCALE_UP,"target_instance_1,target_instance_3,target_instance_2",attack
50.01,4,22.96,23.36,404.94,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
55.0,4,64.69,23.34,514.16,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
60.0,4,97.66,22.95,369.66,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
65.0,4,84.02,22.97,366.26,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
70.0,4,90.38,22.99,492.9,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
75.0,4,94.06,22.97,343.46,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
80.0,4,122.58,23.02,450.19,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
85.01,4,132.21,22.99,352.55,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
90.0,4,115.14,23.0,309.21,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
95.0,4,104.7,23.04,367.22,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
100.0,4,81.53,23.04,202.69,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
105.01,4,49.16,23.06,266.63,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
110.01,4,65.23,23.04,305.32,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
115.01,4,91.93,23.04,270.9,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
120.01,4,70.93,23.05,266.06,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
125.0,4,97.56,23.05,351.62,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
130.02,4,101.96,22.99,286.67,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
135.01,4,81.52,23.02,316.41,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
140.0,4,92.33,23.02,279.61,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
145.01,4,95.08,23.07,308.61,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
150.01,4,109.69,23.07,334.07,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
155.0,4,89.6,23.09,419.54,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
160.01,4,79.39,23.09,322.65,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
165.02,4,28.05,22.96,47.69,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",normal
170.0,3,3.74,22.82,40.54,SCALE_DOWN,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",normal
175.82,3,4.98,23.24,40.05,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",normal
