num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.0,4.0,1,,,,
,1.0,,,10,6.377,1.568,0
,1.0,,,9,7.118,1.264,0
4,1.0,4.0,2,,,,
,1.0,,,30,35.508,0.845,0
,1.0,,,36,28.1,1.281,1
4,1.0,4.0,1,,,,
,1.0,,,17,15.214,1.117,0
,1.0,,,15,15.424,0.973,0
,1.0,,,27,44.622,0.605,16
,1.0,,,16,15.503,1.032,0
,1.0,,,58,45.412,1.277,0
,1.0,,,12,16.302,0.736,0
,1.0,,,37,53.207,0.695,0
4,1.0,4.0,2,,,,
,1.0,,,26,23.172,1.122,0
,1.0,,,77,69.093,1.114,0
,1.0,,,20,23.573,0.848,0
,1.0,,,31,23.608,1.313,0
,1.0,,,26,23.632,1.1,0
4,1.0,4.0,3,,,,
,1.0,,,30,23.199,1.293,0
,1.0,,,21,23.211,0.905,1
4,1.0,4.0,2,,,,
,1.0,,,24,19.172,1.252,0
,1.0,,,46,43.511,1.057,0
,1.0,,,18,19.316,0.932,0
,1.0,,,18,19.44,0.926,0
,1.0,,,35,44.018,0.795,0
4,1.0,4.0,1,,,,
,1.0,,,35,17.784,1.968,0
,1.0,,,24,18.05,1.33,0
,1.0,,,18,38.596,0.466,24
,1.0,,,8,18.983,0.421,0
,1.0,,,18,20.049,0.898,0
