timestamp,src_ip,src_port,dst_ip,dst_port,packet_length,label
1.374859094619751,127.0.0.1,47842,127.0.0.1,8080,0,benign
1.3807251453399658,127.0.0.1,8080,127.0.0.1,47842,0,benign
1.393747329711914,127.0.0.1,47842,127.0.0.1,8080,0,benign
1.4105288982391357,127.0.0.1,8080,127.0.0.1,47842,0,benign
1.4305026531219482,127.0.0.1,47842,127.0.0.1,8080,163,benign
1.482227087020874,127.0.0.1,8080,127.0.0.1,47842,0,benign
1.5062565803527832,127.0.0.1,47854,127.0.0.1,8080,0,benign
1.5299124717712402,127.0.0.1,8080,127.0.0.1,47854,0,benign
1.5592050552368164,127.0.0.1,47854,127.0.0.1,8080,0,benign
1.5702104568481445,127.0.0.1,47866,127.0.0.1,8080,0,benign
1.5762553215026855,127.0.0.1,8080,127.0.0.1,47866,0,benign
1.583101749420166,127.0.0.1,47866,127.0.0.1,8080,0,benign
1.58748459815979,127.0.0.1,8080,127.0.0.1,47854,0,benign
1.5938684940338135,127.0.0.1,8080,127.0.0.1,47866,0,benign
1.5973494052886963,127.0.0.1,47866,127.0.0.1,8080,163,benign
1.602618932723999,127.0.0.1,8080,127.0.0.1,47866,0,benign
1.6085567474365234,127.0.0.1,47876,127.0.0.1,8080,0,benign
1.6131510734558105,127.0.0.1,8080,127.0.0.1,47876,0,benign
1.6162471771240234,127.0.0.1,47876,127.0.0.1,8080,0,benign
1.6222498416900635,127.0.0.1,47876,127.0.0.1,8080,163,benign
1.625842571258545,127.0.0.1,8080,127.0.0.1,47876,0,benign
1.6283214092254639,127.0.0.1,8080,127.0.0.1,47876,0,benign
1.6370806694030762,127.0.0.1,47854,127.0.0.1,8080,163,benign
1.6420364379882812,127.0.0.1,8080,127.0.0.1,47854,0,benign
1.6480798721313477,127.0.0.1,47886,127.0.0.1,8080,0,benign
1.6543848514556885,127.0.0.1,8080,127.0.0.1,47886,0,benign
1.6622529029846191,127.0.0.1,47886,127.0.0.1,8080,0,benign
1.6880414485931396,127.0.0.1,47886,127.0.0.1,8080,163,benign
1.6981432437896729,127.0.0.1,8080,127.0.0.1,47886,0,benign
1.702340841293335,127.0.0.1,8080,127.0.0.1,47886,0,benign
