num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.5,2.0,1,,,,
,0.5,,,20,42.492,0.471,0
4,0.5,2.0,2,,,,
,0.5,,,12,27.458,0.437,1
,0.5,,,44,71.28,0.617,0
,0.5,,,35,71.483,0.49,0
,0.5,,,12,28.316,0.424,0
4,0.5,2.0,1,,,,
,0.5,,,15,42.772,0.351,0
,0.5,,,7,14.914,0.469,0
,0.5,,,42,86.939,0.483,0
,0.5,,,18,43.506,0.414,0
,0.5,,,4,15.395,0.26,0
4,0.5,2.0,2,,,,
,0.5,,,15,38.8,0.387,0
,0.5,,,24,38.907,0.617,0
,0.5,,,15,23.613,0.635,0
,0.5,,,10,23.813,0.42,0
,0.5,,,14,23.941,0.585,0
4,0.5,2.0,1,,,,
,0.5,,,13,28.431,0.457,0
,0.5,,,22,28.432,0.774,0
,0.5,,,12,28.861,0.416,0
,0.5,,,27,53.328,0.506,0
,0.5,,,13,29.875,0.435,0
