elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,2,72.32,24.13,38.96,SCALE_UP,target_instance_1,normal
10.0,2,68.7,24.25,38.73,NO_ACTION,target_instance_1,normal
15.0,2,32.29,19.65,37.14,NO_ACTION,"target_instance_1,target_instance_2",normal
20.0,2,21.09,18.07,36.54,NO_ACTION,"target_instance_1,target_instance_2",normal
25.01,3,192.69,25.99,584.42,SCALE_UP,"target_instance_1,target_instance_2",attack
30.0,3,168.21,26.44,872.76,NO_ACTION,"target_instance_1,target_instance_2",attack
35.02,3,161.88,26.54,666.35,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,3,180.43,25.02,840.59,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
45.0,4,166.33,27.26,436.66,SCALE_UP,"target_instance_1,target_instance_3,target_instance_2",attack
50.0,4,165.83,27.32,586.35,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
55.0,4,148.94,27.9,400.61,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",attack
60.03,4,151.07,24.71,564.4,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
65.02,4,138.61,24.84,621.24,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
70.17,4,126.99,25.11,530.99,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
75.0,4,122.24,25.17,403.29,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
80.02,4,98.78,25.1,329.22,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
85.01,4,105.36,25.13,607.14,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
90.15,4,116.39,25.14,386.76,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
95.06,4,90.26,24.99,353.77,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
100.11,4,110.88,24.99,282.74,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
105.0,4,133.07,24.93,655.94,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
110.0,4,175.21,25.14,996.13,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
115.0,4,175.27,24.93,759.64,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
120.03,4,134.26,24.89,312.66,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
125.03,4,130.6,24.89,323.81,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
130.0,4,115.64,24.63,246.92,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
135.0,4,147.55,24.69,518.89,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
140.06,4,160.03,24.79,354.72,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
145.01,4,137.02,24.65,301.25,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
150.01,4,115.58,24.66,229.23,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
155.01,4,136.1,24.66,616.17,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
160.0,4,158.61,24.74,490.0,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",attack
165.0,4,82.7,24.45,45.79,NO_ACTION,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",normal
170.0,3,10.99,24.22,39.48,SCALE_DOWN,"target_instance_1,target_instance_4,target_instance_3,target_instance_2",normal
175.74,3,12.77,24.88,40.2,NO_ACTION,"target_instance_1,target_instance_3,target_instance_2",normal
