elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,49.34,24.1,35.13,NO_ACTION,target_instance_1,normal
10.0,1,41.17,24.5,33.65,NO_ACTION,target_instance_1,normal
15.0,1,44.55,24.81,34.18,NO_ACTION,target_instance_1,normal
20.0,1,47.55,24.62,35.8,NO_ACTION,target_instance_1,normal
25.0,2,80.39,27.11,305.27,SCALE_UP,target_instance_1,attack
30.0,2,121.74,27.56,238.07,NO_ACTION,target_instance_1,attack
35.0,2,40.15,24.2,189.65,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,2,31.49,23.24,175.02,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,2,25.91,24.52,180.39,NO_ACTION,"target_instance_1,target_instance_2",attack
50.0,2,53.53,24.76,183.73,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,2,51.51,24.54,190.35,NO_ACTION,"target_instance_1,target_instance_2",attack
60.0,3,73.75,25.63,157.06,SCALE_UP,"target_instance_1,target_instance_2",attack
65.0,3,52.01,24.72,397.12,NO_ACTION,"target_instance_1,target_instance_2",attack
70.0,3,32.29,23.4,194.32,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack
75.0,3,16.18,23.42,153.92,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack
80.0,2,23.44,23.33,204.25,SCALE_DOWN,"target_instance_3,target_instance_1,target_instance_2",attack
87.07,2,71.69,24.92,225.2,NO_ACTION,"target_instance_1,target_instance_2",attack
90.0,2,40.83,23.65,261.91,NO_ACTION,"target_instance_1,target_instance_2",attack
95.0,2,25.45,24.81,195.98,NO_ACTION,"target_instance_1,target_instance_2",attack
100.0,2,30.33,24.82,155.96,NO_ACTION,"target_instance_1,target_instance_2",attack
105.0,2,49.83,25.85,175.55,NO_ACTION,"target_instance_1,target_instance_2",attack
110.0,2,43.38,24.75,169.71,NO_ACTION,"target_instance_1,target_instance_2",attack
115.0,2,31.37,24.88,166.88,NO_ACTION,"target_instance_1,target_instance_2",attack
120.0,2,44.23,24.75,149.95,NO_ACTION,"target_instance_1,target_instance_2",attack
125.0,3,86.7,24.77,225.18,SCALE_UP,"target_instance_1,target_instance_2",attack
130.33,3,80.82,24.81,336.88,NO_ACTION,"target_instance_1,target_instance_2",attack
135.0,3,73.89,24.81,225.03,NO_ACTION,"target_instance_1,target_instance_2",attack
140.0,3,29.14,23.58,197.75,NO_ACTION,"target_instance_1,target_instance_4,target_instance_2",attack
145.0,2,24.81,23.51,216.24,SCALE_DOWN,"target_instance_1,target_instance_4,target_instance_2",attack
152.6,2,29.12,24.84,157.97,NO_ACTION,"target_instance_1,target_instance_2",attack
155.0,2,38.71,26.02,286.62,NO_ACTION,"target_instance_1,target_instance_2",attack
160.0,2,56.43,24.99,174.41,NO_ACTION,"target_instance_1,target_instance_2",attack
165.0,2,29.02,24.96,33.93,NO_ACTION,"target_instance_1,target_instance_2",normal
170.0,1,14.64,23.8,33.43,SCALE_DOWN,"target_instance_1,target_instance_2",normal
175.56,1,42.57,27.87,35.33,NO_ACTION,target_instance_1,normal
