num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.5,2.0,1,,,,
,0.5,,,7,17.65,0.397,0
4,0.5,2.0,2,,,,
,0.5,,,23,48.037,0.479,0
,0.5,,,19,48.361,0.393,0
,0.5,,,22,48.531,0.453,0
,0.5,,,21,48.648,0.432,0
,0.5,,,37,66.843,0.554,0
,0.5,,,28,66.901,0.419,0
4,0.5,2.0,1,,,,
,0.5,,,18,24.749,0.727,0
,0.5,,,48,92.899,0.517,0
4,0.5,2.0,2,,,,
,0.5,,,50,79.557,0.628,0
,0.5,,,26,53.791,0.483,0
,0.5,,,37,55.355,0.668,0
,0.5,,,29,55.536,0.522,0
,0.5,,,31,81.973,0.378,0
,0.5,,,18,57.523,0.313,0
,0.5,,,35,85.637,0.409,0
